nonlatin_european.png	8	8	1113	64	64
nonlatin_european.png	8	8	1114	72	64
nonlatin_european.png	8	8	8211	80	64
nonlatin_european.png	8	8	8212	88	64
nonlatin_european.png	8	8	8216	96	64
nonlatin_european.png	8	8	8217	104	64
nonlatin_european.png	8	8	8220	112	64
nonlatin_european.png	8	8	8221	120	64
nonlatin_european.png	8	8	8222	0	72
nonlatin_european.png	8	8	8230	8	72
nonlatin_european.png	8	8	8266	16	72
nonlatin_european.png	8	8	8592	24	72
nonlatin_european.png	8	8	8593	32	72
nonlatin_european.png	8	8	8594	40	72
nonlatin_european.png	8	8	8595	48	72
nonlatin_european.png	8	8	8644	56	72
nonlatin_european.png	8	8	65291	64	72
nonlatin_european.png	8	8	399	72	72
nonlatin_european.png	8	8	601	80	72
nonlatin_european.png	8	8	603	88	72
nonlatin_european.png	8	8	618	96	72
nonlatin_european.png	8	8	1198	104	72
nonlatin_european.png	8	8	1199	112	72
nonlatin_european.png	8	8	1256	120	72
nonlatin_european.png	8	8	1257	0	80
nonlatin_european.png	8	8	699	8	80
nonlatin_european.png	8	8	716	16	80
nonlatin_european.png	8	8	894	24	80
nonlatin_european.png	8	8	312	32	80
nonlatin_european.png	8	8	7838	40	80
nonlatin_european.png	8	8	223	48	80
nonlatin_european.png	8	8	8381	56	80
nonlatin_european.png	8	8	8364	64	80
nonlatin_european.png	8	8	1122	72	80
nonlatin_european.png	8	8	1123	80	80
nonlatin_european.png	8	8	1140	88	80
nonlatin_european.png	8	8	1141	96	80
nonlatin_european.png	8	8	1216	104	80
nonlatin_european.png	8	8	1138	112	80
nonlatin_european.png	8	8	1139	120	80
nonlatin_european.png	8	8	8304	0	88
nonlatin_european.png	8	8	185	8	88
nonlatin_european.png	8	8	179	16	88
nonlatin_european.png	8	8	8308	24	88
nonlatin_european.png	8	8	8309	32	88
nonlatin_european.png	8	8	8310	40	88
nonlatin_european.png	8	8	8311	48	88
nonlatin_european.png	8	8	8312	56	88
nonlatin_european.png	8	8	8313	64	88
nonlatin_european.png	8	8	8314	72	88
nonlatin_european.png	8	8	8315	80	88
nonlatin_european.png	8	8	8316	88	88
nonlatin_european.png	8	8	8317	96	88
nonlatin_european.png	8	8	8318	104	88
nonlatin_european.png	8	8	8305	112	88
nonlatin_european.png	8	8	8482	120	88
nonlatin_european.png	8	8	660	0	96
nonlatin_european.png	8	8	661	8	96
nonlatin_european.png	8	8	10696	16	96
nonlatin_european.png	8	8	9876	24	96
nonlatin_european.png	8	8	9760	32	96
nonlatin_european.png	8	8	1178	40	96
nonlatin_european.png	8	8	1179	48	96
nonlatin_european.png	8	8	1170	56	96
nonlatin_european.png	8	8	1171	64	96
nonlatin_european.png	8	8	1200	72	96
nonlatin_european.png	8	8	1201	80	96
nonlatin_european.png	8	8	1240	88	96
nonlatin_european.png	8	8	1241	96	96
nonlatin_european.png	8	8	1174	104	96
nonlatin_european.png	8	8	1175	112	96
nonlatin_european.png	8	8	1186	120	96
nonlatin_european.png	8	8	1187	0	104
nonlatin_european.png	8	8	1210	8	104
nonlatin_european.png	8	8	1488	16	104
nonlatin_european.png	8	8	1489	24	104
nonlatin_european.png	8	8	1490	32	104
nonlatin_european.png	8	8	1491	40	104
nonlatin_european.png	8	8	1492	48	104
nonlatin_european.png	8	8	1493	56	104
nonlatin_european.png	8	8	1494	64	104
nonlatin_european.png	8	8	1495	72	104
nonlatin_european.png	8	8	1496	80	104
nonlatin_european.png	8	8	1497	88	104
nonlatin_european.png	8	8	1499	96	104
nonlatin_european.png	8	8	1500	104	104
nonlatin_european.png	8	8	1502	112	104
nonlatin_european.png	8	8	1501	120	104
nonlatin_european.png	8	8	1504	0	112
nonlatin_european.png	8	8	1503	8	112
nonlatin_european.png	8	8	1505	16	112
nonlatin_european.png	8	8	1506	24	112
nonlatin_european.png	8	8	1508	32	112
nonlatin_european.png	8	8	1507	40	112
nonlatin_european.png	8	8	1510	48	112
nonlatin_european.png	8	8	1509	56	112
nonlatin_european.png	8	8	1511	64	112
nonlatin_european.png	8	8	1512	72	112
nonlatin_european.png	8	8	162	80	112
nonlatin_european.png	8	8	164	88	112
nonlatin_european.png	8	8	165	96	112
nonlatin_european.png	8	8	169	104	112
nonlatin_european.png	8	8	174	112	112
nonlatin_european.png	8	8	181	120	112
nonlatin_european.png	8	8	182	0	120
nonlatin_european.png	8	8	188	8	120
nonlatin_european.png	8	8	189	16	120
nonlatin_european.png	8	8	190	24	120
nonlatin_european.png	8	8	903	32	120
nonlatin_european.png	8	8	8208	40	120
nonlatin_european.png	8	8	8218	48	120
nonlatin_european.png	8	8	8224	56	120
nonlatin_european.png	8	8	8225	64	120
nonlatin_european.png	8	8	8226	72	120
nonlatin_european.png	8	8	8241	80	120
nonlatin_european.png	8	8	8242	88	120
nonlatin_european.png	8	8	8243	96	120
nonlatin_european.png	8	8	8244	104	120
nonlatin_european.png	8	8	8245	112	120
nonlatin_european.png	8	8	8246	120	120
nonlatin_european.png	8	8	8247	0	128
nonlatin_european.png	8	8	8249	8	128
nonlatin_european.png	8	8	8250	16	128
nonlatin_european.png	8	8	8251	24	128
nonlatin_european.png	8	8	8252	32	128
nonlatin_european.png	8	8	8253	40	128
nonlatin_european.png	8	8	8258	48	128
nonlatin_european.png	8	8	8264	56	128
nonlatin_european.png	8	8	8265	64	128
nonlatin_european.png	8	8	8267	72	128
nonlatin_european.png	8	8	8270	80	128
nonlatin_european.png	8	8	8271	88	128
nonlatin_european.png	8	8	8273	96	128
nonlatin_european.png	8	8	8274	104	128
nonlatin_european.png	8	8	8279	112	128
nonlatin_european.png	8	8	8471	120	128
nonlatin_european.png	8	8	8722	0	136
nonlatin_european.png	8	8	8723	8	136
nonlatin_european.png	8	8	8734	16	136
nonlatin_european.png	8	8	9728	24	136
nonlatin_european.png	8	8	9729	32	136
nonlatin_european.png	8	8	9736	40	136
nonlatin_european.png	8	8	1028	48	136
nonlatin_european.png	8	8	9778	56	136
nonlatin_european.png	8	8	9781	64	136
nonlatin_european.png	8	8	9789	72	136
nonlatin_european.png	8	8	9792	80	136
nonlatin_european.png	8	8	9794	88	136
nonlatin_european.png	8	8	9893	96	136
nonlatin_european.png	8	8	9824	104	136
nonlatin_european.png	8	8	9827	112	136
nonlatin_european.png	8	8	9829	120	136
nonlatin_european.png	8	8	9830	0	144
nonlatin_european.png	8	8	9833	8	144
nonlatin_european.png	8	8	9834	16	144
nonlatin_european.png	8	8	9835	24	144
nonlatin_european.png	8	8	9836	32	144
